Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.9,handling animals,http://data.europa.eu/esco/skill/S6.9.5,feeding and grooming animals,Feeding and grooming domestic and captive animals of all types including aquatic.,"Examples:
- Feed livestock
- Groom animals 
- Implement fin fish feeding regimes
- Feed broodstock 
- Feed pets"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.9,handling animals,http://data.europa.eu/esco/skill/S6.9.6,training animals,"Training animals to facilitate their routine husbandry, for professional purposes or as companion animals, for treatment, and/or public demonstrations.","Examples:
- Train horses
- Train gun dogs"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.9,handling animals,http://data.europa.eu/esco/skill/S6.9.7,providing therapy or veterinary treatment for animals,Diagnosing and treating health conditions in animals and providing veterinary services such as artificial insemination and implanting microchips.,"Examples:
- Perform surgical procedures on animals
- Perform artificial insemination 
- Manage care of veterinary patients in accommodation
- Trim bovine hooves"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.11,cleaning,,,"Cleaning buildings, work areas, equipment, machinery and vehicles.","Excludes:
- Cleaning, laundering and maintaining textiles
- Cleaning live animals"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.11,cleaning,http://data.europa.eu/esco/skill/S6.11.0,cleaning,"Cleaning buildings, work areas, equipment, machinery and vehicles.","Excludes:
- Cleaning, laundering and maintaining textiles
- Cleaning live animals"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.11,cleaning,http://data.europa.eu/esco/skill/S6.11.1,"cleaning tools, equipment, workpieces and vehicles","Performing cleaning routines after tools, equipment, machinery and vehicles have been used and cleaning workpieces during or after fabrication.","Examples:
- Clean ventilation system 
- Clean concrete pumps
- Sterilise fermentation tanks
- Clean chimneys
- Wash vehicles"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.11,cleaning,http://data.europa.eu/esco/skill/S6.11.2,cleaning interior and exterior of buildings,Cleaning interior spaces and furnishings and the exterior of buildings and similar structures.,"Excludes:
- Specialised cleaning of equipment in buildings, such as sweeping chimneys

Examples:
- Clean rooms 
- Clean train interiors
- Maintain work area cleanliness"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.11,cleaning,http://data.europa.eu/esco/skill/S6.11.3,cleaning outdoor spaces,Cleaning outdoor public spaces such as streets or parks.,"Examples:
- Clean camping facilities
- Perform street cleaning manually"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.12,washing and maintaining textiles and clothing,,,"Washing or cleaning clothing and other textile products by hand or using a washing or laundry machine, maintaining textile items in good order.","Excludes:
- Repairing or adjusting clothes

Examples:
- Iron textiles 
- Eliminate stains 
- Clean household linens"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.12,washing and maintaining textiles and clothing,http://data.europa.eu/esco/skill/S6.12.0,washing and maintaining textiles and clothing,"Washing or cleaning clothing and other textile products by hand or using a washing or laundry machine, maintaining textile items in good order.","Excludes:
- Repairing or adjusting clothes

Examples:
- Iron textiles 
- Eliminate stains 
- Clean household linens"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.13,handling and disposing of waste and hazardous materials,,,"Collecting, storing and disposing of unwanted materials or hazardous, according to established waste management procedures.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.13,handling and disposing of waste and hazardous materials,http://data.europa.eu/esco/skill/S6.13.0,handling and disposing of waste and hazardous materials,"Collecting, storing and disposing of unwanted materials or hazardous, according to established waste management procedures.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.13,handling and disposing of waste and hazardous materials,http://data.europa.eu/esco/skill/S6.13.1,handling and disposing of hazardous materials,"Handling, collecting, storing and disposing of materials that pose substantial threats to public or personal health or the environment.","Hazardous waste is defined in accordance with the latest EU guidance on the classification of waste: https://europa.eu/!kr89QF

Examples:
- Dispose of medical waste 
- Handle chemical cleaning agents"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.13,handling and disposing of waste and hazardous materials,http://data.europa.eu/esco/skill/S6.13.2,disposing of non-hazardous waste or debris,Collecting and disposing of unwanted non-hazardous materials according to established waste management procedures.,"Examples:
- Handle fish harvesting waste 
- Collect domestic waste"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S7,constructing,,,,,"Building, repairing, installing and finishing interior and exterior structures.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S7,constructing,http://data.europa.eu/esco/skill/S7.0,constructing,,,"Building, repairing, installing and finishing interior and exterior structures.",
